sateid,date,x,y,z,pro,clk
G29,2020-06-20-12-45-00,3075599.653,26285627.491,-2082288.487,22615483.2817,-0.00013216
C01,2020-06-20-12-50-00,-34350320.399,24406742.781,-579094.795,37794902.0476,-0.000400819
C02,2020-06-20-12-50-00,4423926.702,41916159.742,1391604.926,37478947.8366,0.000269802
C03,2020-06-20-12-50-00,-14808830.348,39502832.213,577425.79,36541506.4537,0.000854974
C04,2020-06-20-12-50-00,-39612129.192,14452591.046,-357593.794,38721548.6096,-0.000155145
C06,2020-06-20-12-50-00,-9761300.421,35829026.387,20783464.179,36029822.9457,0.000758943
C08,2020-06-20-12-50-00,-24557173.737,31239475.866,13707214.788,36076476.2667,-0.000323289
C09,2020-06-20-12-50-00,552473.609,42029191.537,5627758.654,37024025.0317,0.000622682
C13,2020-06-20-12-50-00,-11526906.039,31715644.248,25208589.541,35661814.7428,0.000500632
C16,2020-06-20-12-50-00,-7018866.514,37336076.144,18576269.655,36289386.5558,-0.000613722
C23,2020-06-20-12-50-00,-20729081.082,16435635.583,-8889771.655,25108461.0236,-0.000851301
C24,2020-06-20-12-50-00,-15775458.791,-9253954.015,21071557.49,26771262.7115,-0.000786785
C25,2020-06-20-12-50-00,-25920147.688,6131154.161,8300256.258,24403673.0947,-0.000658354
C27,2020-06-20-12-50-00,-561712.574,27712588.575,3301894.132,22667798.8528,0.000350725
C28,2020-06-20-12-50-00,-11744930.103,21249971.588,-13751495.476,25391469.5006,-0.000210937
C30,2020-06-20-12-50-00,11462168.295,17803788.583,18181666.034,23910469.7737,0.000334781
G02,2020-06-20-12-50-00,-20658123.901,11824509.476,-11092735.038,24414131.0235,-0.000475057
G05,2020-06-20-12-50-00,-23581040.025,3108662.425,11883985.296,23078362.9387,-1.50284E-05
G13,2020-06-20-12-50-00,-13521030.733,8524017.945,21078051.626,21387167.4618,1.99136E-05
G15,2020-06-20-12-50-00,-7246832.133,18020140.154,17635603.981,20114003.5478,-0.000222978
G18,2020-06-20-12-50-00,2357268.397,17069604.189,20194746.858,21268234.3757,0.000225339
G20,2020-06-20-12-50-00,14025141.995,14635927.347,17195482.566,23377712.2736,0.000527474
G21,2020-06-20-12-50-00,12743184.951,9292876.426,22134212.983,24528234.0165,1.39318E-05
G24,2020-06-20-12-50-00,-13256551.437,21950267.998,-6331213.071,22339631.9147,-1.45771E-05
G29,2020-06-20-12-50-00,2997961.556,26202313.943,-3044944.103,22764932.0317,-0.000132163
C01,2020-06-20-12-55-00,-34351292.688,24406186.722,-569194.172,37794443.2346,-0.000400808
C02,2020-06-20-12-55-00,4423806.559,41916308.714,1384598.787,37479416.8286,0.000269795
C03,2020-06-20-12-55-00,-14807858.665,39504013.876,556495.415,36543794.1887,0.000854969
C04,2020-06-20-12-55-00,-39612285.525,14452830.993,-368559.301,38722772.6256,-0.000155139
C05,2020-06-20-12-55-00,21906837.9,36027669.824,1097382.742,39541461.7895,-0.000490119
C06,2020-06-20-12-55-00,-9489715.575,35558670.741,21370459.095,36035064.8597,0.000758946
C08,2020-06-20-12-55-00,-24412416.208,31662253.447,12966716.232,36089670.2507,-0.000323296
C09,2020-06-20-12-55-00,929653.879,41921489.031,6362393.943,37002420.6337,0.00062269
C13,2020-06-20-12-55-00,-11550474.514,32133524.563,24657180.237,35647700.3058,0.000500638
C16,2020-06-20-12-55-00,-6727879.566,37069294.432,19207488.993,36288444.5558,-0.000613719
C23,2020-06-20-12-55-00,-21010211.438,16520465.851,-8032201.727,24954375.0636,-0.0008513
C24,2020-06-20-12-55-00,-15123459.664,-9579709.447,21401804.004,26848831.5165,-0.000786782
C25,2020-06-20-12-55-00,-25671584.021,5958780.363,9154581.07,24349111.1257,-0.000658357
C27,2020-06-20-12-55-00,-604101.936,27807030.268,2376746.283,22774212.9777,0.000350727
C28,2020-06-20-12-55-00,-11727727.96,20765538.755,-14486762.855,25581596.7896,-0.000210935
C30,2020-06-20-12-55-00,11407392.246,18415010.232,17598765.785,23856566.4307,0.000334783
G02,2020-06-20-12-55-00,-20413876.44,11417208.841,-11898080.218,24606888.1805,-0.000475058
G05,2020-06-20-12-55-00,-23996184.357,2938787.574,11084493.05,23193288.2196,-1.50285E-05
G13,2020-06-20-12-55-00,-13657220.026,7719777.548,21300586.157,21528430.2737,1.99146E-05
G15,2020-06-20-12-55-00,-7572268.69,17387473.42,18129905.751,20158000.9778,-0.000222977
G18,2020-06-20-12-55-00,1786721.781,17576873.326,19814062.068,21144899.8917,0.000225342
G20,2020-06-20-12-55-00,13352792.046,14615999.306,17730074.124,23236472.3836,0.000527474
G21,2020-06-20-12-55-00,12232999.093,9896987.233,22169641.873,24360916.2195,1.39333E-05
G24,2020-06-20-12-55-00,-13485153.664,22042616.435,-5424446.14,22153279.6957,-1.45769E-05
G29,2020-06-20-12-55-00,2911617.392,26084887.508,-4001761.445,22919200.3367,-0.000132166
C01,2020-06-20-13-00-00,-34352263.516,24405654.887,-559021.084,37793970.2426,-0.000400798
C02,2020-06-20-13-00-00,4423694.019,41916472.671,1376930.235,37479936.6176,0.000269787
C03,2020-06-20-13-00-00,-14806849.619,39505188.512,535298.967,36546092.8057,0.000854965
C04,2020-06-20-13-00-00,-39612436.455,14453079.575,-379348.862,38723978.9776,-0.000155132
C05,2020-06-20-13-00-00,21907263.043,36027666.787,1094842.42,39541863.2815,-0.000490139
C06,2020-06-20-13-00-00,-9230330.489,35277165.479,21947507.273,36041745.5397,0.000758949
C08,2020-06-20-13-00-00,-24249197.51,32078147.627,12219952.197,36105622.0397,-0.000323303
C09,2020-06-20-13-00-00,1301777.506,41797740.291,7094036.991,36982775.7197,0.000622698
C13,2020-06-20-13-00-00,-11555726.315,32551985.393,24093931.613,35635757.2898,0.000500644
C16,2020-06-20-13-00-00,-6448864.896,36790197.126,19829596.4,36289197.8678,-0.000613717
C23,2020-06-20-13-00-00,-21263175.015,16597620.882,-7161374.747,24801758.3916,-0.000851298
C24,2020-06-20-13-00-00,-14468360.168,-9922829.766,21696710.545,26933965.6334,-0.000786779
C25,2020-06-20-13-00-00,-25400836.692,5768050.999,9993780.625,24302370.2427,-0.000658361
C27,2020-06-20-13-00-00,-642325.378,27870678.6,1447678.175,22887780.1417,0.000350729
C28,2020-06-20-13-00-00,-11718518.02,20256177.475,-15198109.836,25771470.2735,-0.000210933
C30,2020-06-20-13-00-00,11365574.14,19006772.653,16986827.317,23811752.8987,0.000334785
G02,2020-06-20-13-00-00,-20157313.609,10981750.176,-12679805.324,24802570.8135,-0.00047506
G05,2020-06-20-13-00-00,-24384190.718,2782287.336,10263861.017,23310271.8366,-1.50286E-05
G13,2020-06-20-13-00-00,-13808788.289,6910571.653,21481853.466,21674680.8057,1.99156E-05
G15,2020-06-20-13-00-00,-7914228.99,16743196.253,18588198.784,20209503.1488,-0.000222977
G18,2020-06-20-13-00-00,1235786.187,18083392.514,19395388.579,21028974.6887,0.000225345
G20,2020-06-20-13-00-00,12660637.75,14604988.581,18230782.163,23095172.4776,0.000527474
G21,2020-06-20-13-00-00,11733466.676,10510259.673,22165495.774,24195564.2346,1.39347E-05
G24,2020-06-20-13-00-00,-13690386.184,22112042.994,-4507106.893,21971807.7197,-1.45763E-05
G29,2020-06-20-13-00-00,2815212.628,25933937.804,-4950907.455,23077668.4306,-0.000132168
C01,2020-06-20-13-05-00,-34353232.223,24405147.509,-548580.417,37793484.4846,-0.000400787
C02,2020-06-20-13-05-00,4423589.695,41916651.139,1368602.925,37480504.3916,0.000269779
C03,2020-06-20-13-05-00,-14805803.785,39506355.154,513846.573,36548402.5477,0.000854961
C04,2020-06-20-13-05-00,-39612582.032,14453336.736,-389957.318,38725168.8756,-0.000155125
C05,2020-06-20-13-05-00,21907699.074,36027662.758,1091778.759,39542298.5395,-0.000490159
C06,2020-06-20-13-05-00,-8983618.488,34985053.883,22514341.85,36049781.5317,0.000758952
C08,2020-06-20-13-05-00,-24067834.825,32486352.391,11467282.269,36124390.4307,-0.00032331
C09,2020-06-20-13-05-00,1668150.829,41658185.943,7822344.596,36965047.1027,0.000622705
C13,2020-06-20-13-05-00,-11542652.406,32970220.766,23519111.436,35626080.2278,0.00050065
C16,2020-06-20-13-05-00,-6182348.564,36499318.438,20442296.739,36291564.9387,-0.000613715
C23,2020-06-20-13-05-00,-21488041.06,16665779.961,-6278728.357,24651094.7737,-0.000851297
C25,2020-06-20-13-05-00,-25109043.229,5558244.231,10816468.721,24263721.9457,-0.000658365
C27,2020-06-20-13-05-00,-677690.673,27903308.676,516222.356,23008099.7347,0.000350731
C28,2020-06-20-13-05-00,-11718381.116,19722859.186,-15884362.394,25960668.7195,-0.000210931
C30,2020-06-20-13-05-00,11335885.063,19577835.065,16346861.535,23776124.1647,0.000334786
G05,2020-06-20-13-05-00,-24743975.755,2638177.999,9423668.824,23429369.7346,-1.50286E-05
G13,2020-06-20-13-05-00,-13975695.787,6098255.171,21621509.636,21825447.0947,1.99165E-05
G15,2020-06-20-13-05-00,-8272673.084,16089012.213,19009584.034,20268172.2818,-0.000222976
G18,2020-06-20-13-05-00,705186.161,18587557.265,18939527.211,20920920.5167,0.000225348
G20,2020-06-20-13-05-00,11950062.841,14603728.598,18696626.433,22953915.8056,0.000527474
G21,2020-06-20-13-05-00,11245628.589,11131417.145,22121810.89,24032564.2976,1.39361E-05
G24,2020-06-20-13-05-00,-13872948.452,22157394.582,-3580974.413,21795814.9537,-1.45769E-05
G29,2020-06-20-13-05-00,2707435.279,25750161.052,-5890564.543,23239714.9926,-0.00013217
C01,2020-06-20-13-10-00,-34354198.15,24404664.801,-537877.184,37792986.0786,-0.000400776
C02,2020-06-20-13-10-00,4423494.178,41916843.61,1359620.825,37481121.9846,0.000269771
C03,2020-06-20-13-10-00,-14804721.772,39507512.84,492148.482,36550722.0167,0.000854956
C04,2020-06-20-13-10-00,-39612722.308,14453602.422,-400379.599,38726340.8836,-0.000155118
C05,2020-06-20-13-10-00,21908146.029,36027657.444,1088193.22,39542768.5005,-0.000490179
C06,2020-06-20-13-10-00,-8750028.766,34682899.022,23070700.673,36059089.0707,0.000758955
C08,2020-06-20-13-10-00,-23868680.462,32886076.404,10709069.066,36146026.4147,-0.000323317
C09,2020-06-20-13-10-00,2028091.405,41503096.387,8546975.276,36949185.4067,0.000622713
C13,2020-06-20-13-10-00,-11511279.053,33387425.022,22932993.178,35618759.1337,0.000500656
C16,2020-06-20-13-10-00,-5928832.804,36197214.964,21045299.293,36295463.1728,-0.000613712
C23,2020-06-20-13-10-00,-21684969.233,16723637.938,-5385719.628,24502865.9307,-0.000851295
C25,2020-06-20-13-10-00,-24797395.903,5328711.592,11621286.52,24233410.5397,-0.000658369
C27,2020-06-20-13-10-00,-711516.734,27904789.355,-416084.908,23134752.7897,0.000350733
C28,2020-06-20-13-10-00,-11728343.318,19166629.498,-16544388.004,26148773.7195,-0.000210929
C30,2020-06-20-13-10-00,11317428.93,20127018.733,15679925.472,23749741.1257,0.000334788
G05,2020-06-20-13-10-00,-25074541.452,2505412.155,8565530.846,23550630.6486,-1.50291E-05
G13,2020-06-20-13-10-00,-14157799.935,5284683.269,21719292.375,21980262.2347,1.99173E-05
G15,2020-06-20-13-10-00,-8647462.951,15426637.385,19393238.955,20333659.2978,-0.000222975
G18,2020-06-20-13-10-00,195546.316,19087736.953,18447350.261,20821185.0867,0.000225351
G20,2020-06-20-13-10-00,11222513.992,14612976.795,19126692.003,22812823.4456,0.000527474
G21,2020-06-20-13-10-00,10770449.578,11759127.98,22038688.928,23872311.2426,1.39374E-05
G24,2020-06-20-13-10-00,-14033622.454,22177587.289,-2647848.832,21625889.6257,-1.45767E-05
G29,2020-06-20-13-10-00,2587022.384,25534357.006,-6818934.067,23404719.8986,-0.000132173
C01,2020-06-20-13-15-00,-34355160.641,24404206.958,-526916.524,37792475.5786,-0.000400766
C02,2020-06-20-13-15-00,4423408.036,41917049.548,1349988.22,37481789.9306,0.000269764
C03,2020-06-20-13-15-00,-14803604.224,39508660.621,470215.059,36553051.5787,0.000854952
C04,2020-06-20-13-15-00,-39612857.334,14453876.58,-410610.721,38727495.4145,-0.000155112
C06,2020-06-20-13-15-00,-8529985.554,34371282.689,23616326.401,36069582.0947,0.000758958
C08,2020-06-20-13-15-00,-23652121.179,33276544.542,9945678.058,36170579.1177,-0.000323324
C09,2020-06-20-13-15-00,2380929.287,41332771.274,9267589.417,36935141.7037,0.000622721
C13,2020-06-20-13-15-00,-11461667.785,33802794.359,22335855.883,35613881.3598,0.000500662
C16,2020-06-20-13-15-00,-5688795.07,35884464.615,21638317.902,36300807.9847,-0.00061371
C23,2020-06-20-13-15-00,-21854208.615,16769910.688,-4483822.656,24357556.7507,-0.000851294
C25,2020-06-20-13-15-00,-24467137.038,5078881.03,12406904.795,24211647.8597,-0.000658373
C27,2020-06-20-13-15-00,-745127.962,27875083.747,-1347706.162,23267301.0637,0.000350735
C30,2020-06-20-13-15-00,11309246.35,20653211.194,14987120.544,23732625.5787,0.00033479
G05,2020-06-20-13-15-00,-25374979.023,2382884.062,7691093.076,23674108.5866,-1.50295E-05
G13,2020-06-20-13-15-00,-14354855.679,4471704.065,21775021.471,22138671.3527,1.99184E-05
G15,2020-06-20-13-15-00,-9038362.49,14757793.187,19738419.193,20405611.5088,-0.000222974
G18,2020-06-20-13-15-00,-292610.576,19582281.581,17919799.835,20730197.9698,0.000225354
G20,2020-06-20-13-15-00,10479495.442,14633410.9,19520131.179,22672034.7347,0.000527474
G21,2020-06-20-13-15-00,10308815.037,12392010.167,21916296.788,23715207.8446,1.39391E-05
G24,2020-06-20-13-15-00,-14173268.63,22171611.746,-1709547.673,21462615.6957,-1.45778E-05
G29,2020-06-20-13-15-00,2452766.252,25287425.466,-7734239.782,23572066.6256,-0.000132176
C01,2020-06-20-13-20-00,-34356119.047,24403774.154,-515703.699,37791952.2736,-0.000400755
C02,2020-06-20-13-20-00,4423331.813,41917268.385,1339709.703,37482507.2666,0.000269756
C03,2020-06-20-13-20-00,-14802451.817,39509797.561,448056.781,36555388.1807,0.000854948
C04,2020-06-20-13-20-00,-39612987.161,14454159.159,-420645.794,38728630.9225,-0.000155105
C05,2020-06-20-13-20-00,21909072.751,36027641.733,1079463.589,39543811.4225,-0.000490219
C06,2020-06-20-13-20-00,-8323887.336,34050804.299,24150966.616,36081173.3597,0.000758961
C08,2020-06-20-13-20-00,-23418577.448,33656999.394,9177477.389,36198088.1887,-0.000323332
C09,2020-06-20-13-20-00,2726008.281,41147538.927,9983849.419,36922859.2117,0.000622728
C13,2020-06-20-13-20-00,-11393915.281,34215528.385,21727984.04,35611529.1258,0.000500668
C16,2020-06-20-13-20-00,-5462687.132,35561665.524,22221071.094,36307511.9388,-0.000613708
C20,2020-06-20-13-20-00,20902548.899,16734344.779,7817990.117,26639457.7895,-0.00084958
C23,2020-06-20-13-20-00,-21996096.372,16803340.502,-3574526.126,24215651.5707,-0.000851292
C25,2020-06-20-13-20-00,-24119554.14,4808259.661,13172026.128,24198609.1887,-0.000658377
C27,2020-06-20-13-20-00,-779848.559,27814249.361,-2277105.295,23405292.7197,0.000350737
C30,2020-06-20-13-20-00,11310318.734,21155370.235,14269590.733,23724763.2587,0.000334791
G05,2020-06-20-13-20-00,-25644472.431,2269435.251,6802029.95,23799848.0556,-1.50296E-05
G13,2020-06-20-13-20-00,-14566516.352,3661151.358,21788599.086,22300230.7507,1.99192E-05
G15,2020-06-20-13-20-00,-9445037.981,14084199.158,20044460.08,20483669.1568,-0.000222974
G18,2020-06-20-13-20-00,-758865.049,20069528.663,17357886.053,20648364.2668,0.000225357
G20,2020-06-20-13-20-00,9722563.37,14665625.55,19876165.307,22531702.8596,0.000527474
G21,2020-06-20-13-20-00,9861528.102,13028636.277,21754866.197,23561656.3596,1.39405E-05
G24,2020-06-20-13-20-00,-14292821.442,22138538.192,-767902.137,21306557.6647,-1.45783E-05
G29,2020-06-20-13-20-00,2303520.474,25010362.368,-8634731.225,23741142.5476,-0.000132179
C01,2020-06-20-13-25-00,-34357072.72,24403366.543,-504244.092,37791416.6956,-0.000400744
C02,2020-06-20-13-25-00,4423266.028,41917499.525,1328790.178,37483272.6026,0.000269748
C03,2020-06-20-13-25-00,-14801265.262,39510922.734,425684.232,36557731.6487,0.000854943
C04,2020-06-20-13-25-00,-39613111.841,14454450.107,-430480.021,38729746.7276,-0.000155098
C05,2020-06-20-13-25-00,21909552.489,36027630.697,1074323.659,39544382.5865,-0.000490239
C06,2020-06-20-13-25-00,-8132106.116,33722079.76,24674373.927,36093774.0867,0.000758964
C08,2020-06-20-13-25-00,-23168502.652,34026702.733,8404837.694,36228588.8597,-0.000323339
C09,2020-06-20-13-25-00,3062687.173,40947755.716,10695419.849,36912278.9387,0.000622736
C13,2020-06-20-13-25-00,-11308153.197,34624831.651,21109667.448,35611781.4147,0.000500674
C16,2020-06-20-13-25-00,-5250934.222,35229434.904,22793282.216,36315485.9068,-0.000613705
C20,2020-06-20-13-25-00,20634109.066,16640173.91,8687168.25,26528825.0705,-0.000849578
C23,2020-06-20-13-25-00,-22111056.085,16822701.374,-2659330.85,24077628.1807,-0.000851291
C25,2020-06-20-13-25-00,-23755974.864,4516436.209,13915387.059,24194438.7037,-0.000658381
C27,2020-06-20-13-25-00,-816996.859,27722437.888,-3202750.067,23548263.3367,0.000350739
C30,2020-06-20-13-25-00,11319572.647,21632527.599,13528520.693,23726102.0477,0.000334793
G05,2020-06-20-13-25-00,-25882301.523,2163860.342,5900041.147,23927891.4456,-1.503E-05
G13,2020-06-20-13-25-00,-14792334.994,2854837.443,21760009.866,22464510.4387,1.99201E-05
G15,2020-06-20-13-25-00,-9867059.01,13407565.797,20310777.93,20567470.7278,-0.000222973
G18,2020-06-20-13-25-00,-1202901.948,20547810.17,16762685.112,20576064.6648,0.000225361
G20,2020-06-20-13-25-00,8953320.038,14710129.283,20194086.457,22392001.2667,0.000527474
G21,2020-06-20-13-25-00,9429307.062,13667538.537,21554693.299,23412066.9927,1.39423E-05
G24,2020-06-20-13-25-00,-14393284.606,22077521.195,175246.673,21158266.1647,-1.45788E-05
G29,2020-06-20-13-25-00,2138205.665,24704255.486,-9518687.057,23911342.3136,-0.000132181
C01,2020-06-20-13-30-00,-34358021.021,24402984.261,-492543.204,37790869.1956,-0.000400734
C02,2020-06-20-13-30-00,4423211.173,41917742.341,1317234.853,37484087.3756,0.000269741
C03,2020-06-20-13-30-00,-14800045.301,39512035.229,403108.097,36560081.7737,0.000854939
C04,2020-06-20-13-30-00,-39613231.423,14454749.375,-440108.701,38730844.0086,-0.000155091
C05,2020-06-20-13-30-00,21910043.091,36027617.101,1068670.173,39544986.9225,-0.000490259
C06,2020-06-20-13-30-00,-7954986.73,33385740.31,25186306.073,36107295.3057,0.000758967
C08,2020-06-20-13-30-00,-22902382.21,34384936.946,7628131.916,36262111.0787,-0.000323346
C09,2020-06-20-13-30-00,3390340.925,40733805.368,11401967.584,36903340.7037,0.000622744
C13,2020-06-20-13-30-00,-11204547.923,35029915.184,20481201.08,35614713.5868,0.00050068
C16,2020-06-20-13-30-00,-5053934.22,34888407.878,23354679.562,36324642.0398,-0.000613703
C20,2020-06-20-13-30-00,20337160.925,16538832.681,9541987.85,26418397.3135,-0.000849576
C23,2020-06-20-13-30-00,-22199595.748,16826804.172,-1739747.293,23943962.6567,-0.000851289
C25,2020-06-20-13-30-00,-23377761.83,4203083.128,14635760.17,24199244.7507,-0.000658385
C27,2020-06-20-13-30-00,-857879.673,27599894.625,-4123114.622,23695739.8757,0.000350741
C30,2020-06-20-13-30-00,11335884.38,22083792.41,12765133.794,23736554.1097,0.000334795
G05,2020-06-20-13-30-00,-26087844.766,2064913.054,4986848.351,24058277.1956,-1.50301E-05
G13,2020-06-20-13-30-00,-15031766.129,2054546.024,21689320.894,22631098.1097,1.99211E-05
G15,2020-06-20-13-30-00,-10303899.862,12729587.465,20536871.122,20656658.4458,-0.000222972
G18,2020-06-20-13-30-00,-1624510.993,21015459.524,16135337.229,20513650.9698,0.000225364
G20,2020-06-20-13-30-00,8173407.737,14767341.909,20473258.974,22253120.3987,0.000527474
G21,2020-06-20-13-30-00,9012783.089,14307214.079,21316138.175,23266849.3207,1.39438E-05
G24,2020-06-20-13-30-00,-14475725.995,21987804.039,1118051.577,21018269.9697,-1.45787E-05
G29,2020-06-20-13-30-00,1955814.906,24370279.762,-10384418.339,24082076.0635,-0.000132184
C01,2020-06-20-13-35-00,-34358963.314,24402627.424,-480606.652,37790310.2586,-0.000400723
C02,2020-06-20-13-35-00,4423167.713,41917996.185,1305049.242,37484950.5706,0.000269733
C03,2020-06-20-13-35-00,-14798792.71,39513134.15,380339.157,36562436.0867,0.000854934
C04,2020-06-20-13-35-00,-39613345.955,14455056.914,-449527.231,38731919.1096,-0.000155085
C06,2020-06-20-13-35-00,-7792846.216,33042431.326,25686526.021,36121647.6027,0.00075897
C08,2020-06-20-13-35-00,-22620732.65,34731006.426,6847735.12,36298677.3527,-0.000323353
C09,2020-06-20-13-35-00,3708361.85,40506098.238,12103161.958,36895979.3137,0.000622752
C13,2020-06-20-13-35-00,-11083300.267,35429998.01,19842884.945,35620395.8678,0.000500686
